year,reclat,reclong,mass,clipped_prediction
2003,-72.9975,75.20417,23.5,11.22839066623948
2003,-72.99722,75.21944,2.26,11.228663553581983
2003,-72.99694,75.20611,1.79,11.228595506424853
2003,-72.99694,75.20611,14.1,11.228595506424853
2003,-72.99547,160.39372,2.51,12.28797869374138
2003,-72.995,75.20583,623.8,11.229221698979465
2003,-72.99478,160.39561,19.51,12.288246474867277
2003,-72.99444,75.20778,56.9,11.229426672302072
2003,-72.99444,75.21667,2.86,11.229532656173767
2003,-72.9925,75.20639,1.05,11.230039673723411
2003,-72.9925,75.2064,1.28,11.230039792945828
2003,-72.99167,75.22222,44.6,11.230497771495788
2003,-72.99167,75.22778,1.36,11.23056406181982
2003,-72.98972,75.21833,26.3,11.231084264008103
2003,-72.98886,160.40603,42.9,12.290469092507724
2003,-72.987222,75.209722,6.24,11.231792394912897
2003,-72.985,75.25667,3.99,11.233073477169738
2003,-72.984444,75.2525,1.02,11.233204233373074
2003,-72.984444,75.2525,1.09,11.233204233373074
2003,-72.98444,75.225,558.6,11.232877589720886
2003,-72.98444,75.25,0.81,11.233175718547766
2003,-72.9842,75.2467,0.47,11.233214272357635
2003,-72.98417,75.24639,0.64,11.233220313939892
2003,-72.98417,75.24694,13.11,11.233226872879678
2003,-72.98417,75.25222,3.36,11.23328983888051
2003,-72.984167,75.246389,0.7,11.233221275858567
2003,-72.9839,75.2464,0.6,11.23330807946568
2003,-72.9839,75.2464,1.0,11.23330807946568
2003,-72.9839,75.2514,1.57,11.233367706748085
2003,-72.98389,75.24639,0.46,11.233311206381664
2003,-72.98389,75.24639,0.54,11.233311206381664
2003,-72.98389,75.24639,0.67,11.233311206381664
2003,-72.98389,75.24639,0.68,11.233311206381664
2003,-72.98389,75.24639,0.91,11.233311206381664
2003,-72.98389,75.24639,1.27,11.233311206381664
2003,-72.98389,75.24639,1.31,11.233311206381664
2003,-72.98389,75.25111,0.56,11.233367494542971
2003,-72.98389,75.25139,0.88,11.23337083367932
2003,-72.98389,75.25139,0.98,11.23337083367932
2003,-72.98389,75.25139,1.15,11.23337083367932
2003,-72.98389,75.25139,1.2,11.23337083367932
2003,-72.983889,75.246389,0.98,11.233311519073311
2003,-72.983889,75.246389,1.06,11.233311519073311
2003,-72.983889,75.246389,1.34,11.233311519073311
2003,-72.983889,75.246389,1.35,11.233311519073311
2003,-72.983889,75.246389,1.86,11.233311519073311
2003,-72.983889,75.251389,2.46,11.233371146372484
2003,-72.983611,75.245833,0.89,11.233395132367153
2003,-72.983611,75.247222,1.16,11.233411696914928
2003,-72.983611,75.252222,0.85,11.233471324702384
2003,-72.98361,75.24583,0.46,11.233395421209913
2003,-72.983333,75.249444,2.19,11.23352844028273
2003,-72.983333,75.251111,21.3,11.233548320344488
2003,-72.9833,75.2494,1.28,11.233538628112232
2003,-72.9833,75.2514,0.45,11.233562479439811
2003,-72.9831,75.2292,0.44,11.233362655824976
2003,-72.98306,75.22917,0.48,11.233375282804461
2003,-72.98306,75.22917,14.4,11.233375282804461
2003,-72.983056,75.229167,0.89,11.233376545503123
2003,-72.983056,75.229167,1.53,11.233376545503123
2003,-72.983056,75.229167,8.43,11.233376545503123
2003,-72.983056,75.229167,24.0,11.233376545503123
2003,-72.9825,75.25,0.7,11.233805484897367
2003,-72.9825,75.25,1.73,11.233805484897367
2003,-72.9825,75.25028,0.45,11.233808824153272
2003,-72.9825,75.25028,0.87,11.233808824153272
2003,-72.9825,75.2503,0.88,11.233809062671579
2003,-72.981944,75.246389,200.2,11.233942915583006
2003,-72.98139,75.26389,11.7,11.234331486632616
2003,-72.98056,75.25556,1.6,11.234501595333143
2003,-72.98056,75.26417,1.6,11.234604283711711
2003,-72.97917,75.26278,3.31,11.235038978754188
2003,-72.97861,75.25917,37.8,11.235177733890076
2003,-72.97833,75.25722,3.25,11.235245382587182
2003,-72.97806,75.26028,4.78,11.235369541270307
2003,-72.97778,75.26167,1.96,11.23547702895261
2003,-72.9775,75.25528,1.69,11.23549172084082
2003,-72.9775,75.26306,8.02,11.235584517579191
2003,-72.9775,75.26722,1.6,11.235634136689512
2003,-72.97667,75.26583,5.2,11.235887043136188
2003,-72.97667,75.26694,3.51,11.23590028315839
2003,-72.97667,75.27083,1101.8,11.235946682988915
2003,-72.97639,75.26722,2.28,11.23599453536475
2003,-72.97611,75.26694,2.31,11.236082108541579
2003,-72.96306,75.22444,44.22,11.239812943892613
2003,-72.96306,75.23917,19.19,11.239988700105549
2003,-72.9625,75.225833,0.7,11.240011448629815
2003,-72.9625,75.23417,8.81,11.240110925801918
2003,-72.96083,75.24722,3.87,11.240809070912709
2003,-72.95358,160.49214,4.51,12.30403382218143
2003,-72.953333,75.228056,0.56,11.243015736535312
2003,-72.95333,160.48944,8.23,12.304087062740606
2003,-72.95308,160.4765,3.99,12.304007498445685
2003,-72.95281,160.44414,352.2,12.303683137435817
2003,-72.95281,160.46431,21.54,12.303944721992558
2003,-72.95275,160.49733,15.3,12.3043941515022
2003,-72.95275,160.49833,26.11,12.304407121065552
2003,-72.95272,160.48664,17.39,12.304266098717623
2003,-72.95261,160.44547,3.0,12.303770990300336
2003,-72.95236,160.50719,1.8,12.304659719114774
2003,-72.95175,160.45458,1.84,12.304192743258088
2003,-72.95161,160.51408,3.35,12.305013870240861
2003,-72.9515,160.51303,9.96,12.305039087671837
2003,-72.95136,160.51608,15.47,12.305128074863045
2003,-72.95131,160.51306,10.1,12.305106557571014
2003,-72.94861,75.26361,91.3,11.244974608993898
2003,-72.946111,75.269167,9.33,11.245852964777537
2003,-72.94583,75.26667,30.9,11.24591446751733
2003,-72.94222,75.29028,80.6,11.247369478364092
2003,-72.94167,75.30583,3.6,11.247733881895293
2003,-72.93833,75.28972,13.48,11.24862706854891
2003,-72.93611,75.30556,3.2,11.249537789854207
2003,-72.93556,75.29833,16.49,11.24963023118262
2003,-72.93528,75.32417,17.2,11.25002981592274
2003,-72.93528,75.32472,12.9,11.25003638387507
2003,-72.93472,75.32028,30.82,11.250165397345336
2003,-72.93444,75.325,7.0,11.250312781818483
2003,-72.93417,75.32222,13.69,11.250367351586462
2003,-72.93333,75.33528,24.36,11.250796380884758
2003,-72.89486,161.14558,50.2,12.333270374259126
2003,-72.889444,75.910556,21.43,11.271951351768806
2003,-72.82722,75.28083,108.9,11.284687254974628
2003,-72.82278,75.29639,4360.0,11.286321055391523
2003,-72.791389,75.297222,0.7,11.296569502618528
2003,-72.79056,75.27944,1.08,11.296626847300704
2003,-72.79056,75.28278,33.21,11.296666884455625
2003,-72.79028,75.2975,1.15,11.296934702341504
2003,-72.79,75.29583,147.89,11.297006049000677
2003,-72.79,75.298056,9.17,11.297032733254216
2003,-72.789167,75.300833,2.65,11.29733784098502
2003,-72.786944,75.315278,0.68,11.298236438821778
2003,-72.78694,75.30306,2.41,11.298091266836463
2003,-72.78472,75.2875,0.84,11.298629202304376
2003,-72.78472,75.29444,0.86,11.298712406971603
2003,-72.78278,75.27722,1.05,11.299139084490186
2003,-72.782778,75.278333,0.82,11.299153081652454
2003,-72.7825,75.276944,0.68,11.299227157552163
2003,-72.7825,75.276944,1.36,11.299227157552163
2003,-72.7825,75.27778,0.48,11.299237180934984
2003,-72.7825,75.28028,0.55,11.299267155214647
2003,-72.78222,75.30222,398.7,11.299621597748846
2003,-72.781944,75.323056,0.99,11.299961507540866
2003,-72.78167,75.30278,93.07,11.299807820755872
2003,-72.78167,75.30278,1012.0,11.299807820755872
2003,-72.78139,75.30556,14.8,11.299932541138379
2003,-72.78139,75.30556,18.76,11.299932541138379
2003,-72.78139,75.30556,19.03,11.299932541138379
2003,-72.781111,75.319167,3.5,11.30018675818675
2003,-72.78111,75.29222,11.99,11.299863977497454
2003,-72.78111,75.305,0.56,11.300017214591778
2003,-72.7811,75.2922,5.82,11.299867001522477
2003,-72.78083,75.30222,15.83,11.300075269657636
2003,-72.78083,75.30222,17.37,11.300075269657636
2003,-72.78083,75.30222,22.5,11.300075269657636
2003,-72.7806,75.2867,0.69,11.299964246775616
2003,-72.78056,75.31694,2953.0,11.300339897819635
2003,-72.780278,75.282222,0.89,11.300015650053588
2003,-72.77972,75.29278,11.92,11.300324373168563
2003,-72.77972,75.29278,37.06,11.300324373168563
2003,-72.7792,75.2983,0.56,11.300560289964766
2003,-72.7792,75.3106,0.44,11.300707779989905
2003,-72.77917,75.29417,0.59,11.300520559299091
2003,-72.77917,75.29667,1.2,11.300550536706453
2003,-72.77917,75.31056,0.44,11.300717092512343
2003,-72.77917,75.31056,0.54,11.300717092512343
2003,-72.77917,75.31056,32.28,11.300717092512343
2003,-72.77917,75.31056,69.62,11.300717092512343
2003,-72.77917,75.31056,79.63,11.300717092512343
2003,-72.779167,75.306111,0.65,11.300664723259459
2003,-72.779167,75.310556,0.64,11.300718023764967
2003,-72.77889,75.31111,2.44,11.30081508163078
2003,-72.77889,75.31111,3.19,11.30081508163078
2003,-72.77889,75.31111,5.45,11.30081508163078
2003,-72.77889,75.31111,6.35,11.30081508163078
2003,-72.77889,75.31361,17.21,11.30084505975592
2003,-72.77889,75.31361,19.66,11.30084505975592
2003,-72.77889,75.31361,19.99,11.30084505975592
2003,-72.77889,75.31361,20.67,11.30084505975592
2003,-72.77889,75.31361,21.15,11.30084505975592
2003,-72.77889,75.31361,21.37,11.30084505975592
2003,-72.77889,75.31361,23.92,11.30084505975592
2003,-72.77889,75.31361,26.6,11.30084505975592
2003,-72.77889,75.31361,30.24,11.30084505975592
2003,-72.77889,75.31361,30.54,11.30084505975592
2003,-72.77889,75.31361,36.35,11.30084505975592
2003,-72.77889,75.31361,45.92,11.30084505975592
2003,-72.77889,75.31361,47.98,11.30084505975592
2003,-72.778611,75.315278,2.1,11.300956129829697
2003,-72.778611,75.331389,1.29,11.301149324356283
2003,-72.77861,75.31528,2.13,11.300956480224508
2003,-72.77861,75.31528,8.54,11.300956480224508
2003,-72.77861,75.31528,47.76,11.300956480224508
2003,-72.77861,75.31528,96.74,11.300956480224508
2003,-72.77861,75.33,88.53,11.301132994505696
2003,-72.77833,75.32083,3.16,11.301114428740103
2003,-72.77833,75.32083,9.86,11.301114428740103
2003,-72.77833,75.32083,12.01,11.301114428740103
2003,-72.77833,75.32083,15.45,11.301114428740103
2003,-72.77833,75.32083,46.45,11.301114428740103
2003,-72.77833,75.32083,125.96,11.301114428740103
2003,-72.7783,75.3139,3.42,11.301041120162512
2003,-72.7783,75.3269,0.46,11.301197010075617
2003,-72.778056,75.3275,0.89,11.30128385144943
2003,-72.77778,75.32944,1.08,11.301397207984145
2003,-72.77778,75.3325,37.9,11.30143390295581
2003,-72.777778,75.330278,1.09,11.301407909967184
2003,-72.7775,75.3344,0.48,11.30154808690631
2003,-72.777222,75.338889,1.06,11.301692666539372
2003,-72.776944,75.330833,0.89,11.301686806242564
2003,-72.7769,75.3264,0.45,11.30164800837374
2003,-72.776667,75.336667,4.13,11.301847190625047
2003,-72.776389,75.319167,6.01,11.301728076100456
2003,-72.776389,75.32,2.6,11.301738065545019
2003,-72.77611,75.32,4.31,11.301829140636293
2003,-72.775833,75.314722,0.61,11.301856268265983
2003,-72.77583,75.32472,8.28,11.30197714668747
2003,-72.7758,75.3303,4.25,11.302053857516189
2003,-72.775556,75.3375,2.48,11.302219855876471
2003,-72.775556,75.338611,1.6,11.30223317966769
2003,-72.77528,75.32472,26.72,11.302156689532726
2003,-72.77528,75.32722,1.05,11.302186670927478
2003,-72.77528,75.33889,72.49,11.302326625044794
2003,-72.775278,75.3375,1.28,11.302310608086643
2003,-72.775,75.31722,8.05,11.302158149755462
2003,-72.775,75.318889,8.5,11.30217816532887
2003,-72.775,75.319167,6.63,11.302181499262172
2003,-72.775,75.338889,84.73,11.302418018951483
2003,-72.775,75.33889,5.71,11.302418030944281
2003,-72.775,75.340833,0.55,11.302441332972965
2003,-72.775,75.347778,18.82,11.302524623395142
2003,-72.774722,75.324167,3.47,11.302332214615237
2003,-72.774722,75.330556,8.36,11.302408836306109
2003,-72.77472,75.32361,3.44,11.302326187571943
2003,-72.774444,75.318333,0.81,11.302353001841311
2003,-72.774444,75.320833,1.55,11.302382983714491
2003,-72.77444,75.32222,0.48,11.302400923490781
2003,-72.77444,75.32278,0.48,11.302407639450179
2003,-72.77444,75.32278,1.2,11.302407639450179
2003,-72.77444,75.32444,2.06,11.302427547494238
2003,-72.77444,75.32861,0.47,11.302477557602444
2003,-72.77444,75.33139,2.56,11.302510897787524
2003,-72.77444,75.33333,35.11,11.302534164013377
2003,-72.77417,75.31556,1.0,11.302409193177553
2003,-72.77417,75.31889,0.98,11.302449129231196
2003,-72.774167,75.318333,0.61,11.302443428582155
2003,-72.774167,75.325,1.22,11.302523384991657
2003,-72.7739,75.3281,0.45,11.302647726736742
2003,-72.77389,75.32056,0.65,11.30256056422938
2003,-72.77389,75.32417,55.32,11.30260385880812
2003,-72.77389,75.32444,99.66,11.30260709691293
2003,-72.77389,75.32694,6.46,11.302637079405361
2003,-72.77389,75.33972,0.46,11.3027903510482
2003,-72.77389,75.34778,0.84,11.30288701630563
2003,-72.773889,75.333333,0.64,11.302714077426057
2003,-72.773889,75.336389,0.93,11.302750728353441
2003,-72.773889,75.336944,1.3,11.302757384538161
2003,-72.773889,75.343056,2.61,11.302830686760153
2003,-72.773611,75.32,2.45,11.30264492931736
2003,-72.773611,75.320278,0.82,11.302648263377161
2003,-72.773611,75.3325,4.53,11.302794842971235
2003,-72.773611,75.342778,6.85,11.302918109342531
2003,-72.773611,75.343611,0.55,11.30292809975345
2003,-72.77361,75.31972,16.99,11.302641897729217
2003,-72.77361,75.3225,88.64,11.302675238359665
2003,-72.77361,75.32306,44.5,11.30268195446882
2003,-72.77361,75.33694,0.98,11.302848419203027
2003,-72.77361,75.33917,1.08,11.302875164107363
2003,-72.77361,75.34083,0.48,11.302895072907981
2003,-72.77361,75.34111,0.55,11.3028984310221
2003,-72.77361,75.34222,2.05,11.302911743554969
2003,-72.77361,75.34444,1.0,11.302938368663906
2003,-72.77361,75.3475,3.41,11.302975068232847
2003,-72.7736,75.32,0.46,11.302648520343503
2003,-72.773333,75.336389,4.52,11.30293224127567
2003,-72.773333,75.336667,1.79,11.302935575413334
2003,-72.773333,75.3375,0.99,11.302945565838435
2003,-72.773333,75.3525,1.34,11.303125466838374
2003,-72.773333,75.36,0.66,11.303215418324829
2003,-72.77333,75.32861,16.77,11.302839925140105
2003,-72.77333,75.33083,0.48,11.302866550093619
2003,-72.77333,75.33333,13.9,11.302896533218359
2003,-72.77333,75.33417,28.08,11.302906607564678
2003,-72.7731,75.3553,0.97,11.303235116515351
2003,-72.77306,75.33917,62.35,11.30305472005885
2003,-72.77306,75.33917,81.16,11.30305472005885
2003,-72.773056,75.343333,3.26,11.303105954638644
2003,-72.773056,75.345278,4.12,11.30312928195731
2003,-72.77278,75.33139,6.38,11.303052822231004
2003,-72.77278,75.35,1.72,11.30327602174349
2003,-72.67,160.24272,11.7,12.401264650597188
2003,-72.44867,160.33969,140.3,12.48147757501717
2003,-23.28861,-70.47469,1489.0,38.6780550012291
2003,0.0,0.0,34.9,77.84424116429133
2003,0.0,0.0,51.6,77.84424116429133
2003,0.0,0.0,67.9,77.84424116429133
2003,0.0,0.0,280.5,77.84424116429133
2003,0.0,0.0,2250.0,77.84424116429133
2003,18.041,53.69267,69.52,133.09421560191234
2003,18.23083,54.09,58.0,133.82359486010753
2003,18.39818,54.07842,2516.2,134.4221108171045
2003,18.42062,54.05058,73.65,134.49909542654802
2003,18.42957,54.04127,355.06,134.53004926699057
2003,18.44432,52.97805,2335.64,134.44265206057295
2003,18.65952,54.2463,10500.0,135.386816899655
2003,18.69942,54.2651,420.1,135.5337973861145
2003,18.7221,54.46077,90.0,135.6420529688953
2003,18.92667,54.56667,324.0,136.39999690411182
2003,19.1402,54.68142,243.2,137.19619042772223
2003,19.26,54.48833,134.0,137.61011559357922
2003,19.27365,55.8104,892.7,137.83915081876913
2003,19.3281,54.77718,197.0,137.89992590786179
2003,19.33263,54.77822,281.1,137.91676432960622
2003,19.34,54.74667,174.0,137.93966118426673
2003,19.35872,55.71072,380.9,138.13939587927058
2003,19.36365,55.6346,366.2,138.14727358689058
2003,19.39,54.55833,18.0,138.09858437944587
2003,19.5656,55.69723,18.59,138.9034851508546
2003,19.91448,55.66278,882.7,140.1999423093447
2003,19.91455,55.66447,3959.86,140.2004372092757
2003,20.05425,56.3088,17.95,140.81388729984997
2003,20.26405,56.46315,475.96,141.6270468173917
2003,20.42422,56.56185,188.38,142.24831124441192
2003,20.52808,56.6753,182.4,142.65953197591014
2003,20.55215,55.92297,350.3,142.64593003894058
2003,20.55407,55.92178,202.53,142.65308207713514
2003,20.56085,56.08235,1226.2,142.70142079099975
2003,20.56278,55.88898,15.32,142.6816933977144
2003,20.57445,55.98598,584.91,142.73978531380712
2003,20.57698,55.9477,58.95,142.74407144392453
2003,20.58298,57.3165,16200.0,142.95892280286273
2003,20.58587,55.87252,143.03,142.7674479575018
2003,20.58747,57.35292,485.92,142.98118745692835
2003,20.59412,55.83592,22.54,142.79379417882978
2003,20.62973,56.16912,742.79,142.9764913777278
2003,20.6361,57.2141,460.13,143.14759553464526
2003,20.63642,57.28727,1069.5,143.1591018350046
2003,20.79028,57.19408,97.45,143.7357218312049
2003,20.9964,57.28787,365.6,144.54282873579774
2003,21.09,56.915,92.0,144.8517414350497
2003,24.58025,-0.51863,1031.0,150.29294674532886
2003,24.7561,-0.43458,369.0,151.0130245429114
2003,29.81858,12.94647,2197.0,175.15176826793527
2003,34.49553,-116.9471,2.71,174.70855407033173
2003,34.525,-116.95333,6.0,174.84494417790324
2003,35.69732,-114.032,17.9,180.91845125201178
2003,36.21017,-116.16825,49.6,183.02741909789734
2003,38.39918,-115.9967,32.5,194.06610046526708
2003,41.48472,-87.67917,18000.0,216.6350735874882
2003,44.495,11.35556,120.0,258.62577389687755
2004,-72.99558,160.39492,26.43,11.774485084585566
2004,-72.99517,160.38925,0.73,11.77455345707714
2004,-72.99394,160.3915,5.6,11.774998428613657
2004,-72.95297,160.44314,0.17,11.78953825630955
2004,-72.95222,160.50161,0.74,11.790521810757912
2004,-24.22983,-68.89253,1908.0,36.261352662916906
2004,-23.20222,-70.43528,360.0,37.23383640800596
2004,0.0,0.0,49.6,74.79755865540142
2004,0.0,0.0,53.0,74.79755865540142
2004,0.0,0.0,59.1,74.79755865540142
2004,0.0,0.0,60.1,74.79755865540142
2004,0.0,0.0,70.0,74.79755865540142
2004,0.0,0.0,70.0,74.79755865540142
2004,0.0,0.0,91.0,74.79755865540142
2004,0.0,0.0,98.0,74.79755865540142
2004,0.0,0.0,110.5,74.79755865540142
2004,0.0,0.0,145.8,74.79755865540142
2004,0.0,0.0,174.0,74.79755865540142
2004,0.0,0.0,300.0,74.79755865540142
2004,0.0,0.0,316.1,74.79755865540142
2004,0.0,0.0,330.0,74.79755865540142
2004,0.0,0.0,356.5,74.79755865540142
2004,0.0,0.0,381.0,74.79755865540142
2004,0.0,0.0,472.0,74.79755865540142
2004,0.0,0.0,499.0,74.79755865540142
2004,0.0,0.0,512.2,74.79755865540142
2004,0.0,0.0,526.0,74.79755865540142
2004,0.0,0.0,607.0,74.79755865540142
2004,0.0,0.0,2180.0,74.79755865540142
2004,0.0,0.0,8200.0,74.79755865540142
2004,0.0,0.0,25000.0,74.79755865540142
2004,18.32117,54.1995,110.0,128.93872455434098
2004,18.34495,54.25875,104.0,129.0282536813693
2004,18.55933,54.49467,766.0,129.80012916809486
2004,18.60667,53.95117,12688.0,129.89517286893297
2004,18.712,54.40033,3770.0,130.31902081464315
2004,18.72992,54.37463,192.0,130.37818850288073
2004,18.78383,54.42017,256.0,130.5721041661898
2004,18.88133,54.39867,240.0,130.91018504438338
2004,18.96133,54.3685,4558.0,131.1866189717588
2004,18.9665,54.28167,44.0,131.19356474652082
2004,19.05767,54.54567,36.0,131.54786768115994
2004,19.1425,54.76917,88.0,131.87551700003368
2004,19.22483,54.89417,114.5,132.182351034595
2004,19.22878,54.93953,2467.0,132.20220116484953
2004,19.23439,54.91681,79.0,132.21908108133917
2004,19.258,54.83567,12.0,132.29202587781575
2004,19.30022,54.85844,737.4,132.4444024982944
2004,19.673267,55.742217,411.0,133.88808773689334
2004,20.52693,57.13433,373.0,137.1658685430105
2004,20.54817,56.67931,556.0,137.1824557657773
2004,20.6004,57.16395,259.0,137.43949172693553
2004,20.72798,56.11592,466.0,137.76711453689254
2004,20.995,57.32667,8.0,138.91888777533424
2004,21.00295,57.32363,2.6,138.9479930576304
2004,21.00333,57.31833,278.5,138.94868116660075
2004,21.01333,57.315,6.0,138.98536776082312
2004,21.06242,57.2758,10.2,139.16247922561007
2004,21.06985,57.26393,20.2,139.1884940473582
2004,32.5,-111.28,147.0,160.094406615705
2004,33.66348,-114.29207,246.6,164.65839936578317
2004,33.96667,-114.06667,147.4,166.03324416446486
2004,34.13228,-112.70225,1304.2,166.99218916188076
2004,34.21667,-103.18333,4.75,168.93842572318252
2004,34.48595,-116.9637,2.17,167.87319305547845
2004,34.48613,-116.9739,30.43,167.87232050651957
2004,34.48667,-116.95833,2.29,167.87730354882902
2004,34.48793,-116.95638,2.48,167.88327104484637
2004,34.48887,-116.95223,0.9,167.88816686084715
2004,34.4921,-116.94308,5.21,167.9041494018855
2004,34.71933,-114.20783,18.4,169.37935721883682
2004,35.08758,-116.74603,71.8,170.62722751454288
2004,35.3,-117.4605,31.72,171.4771951888358
2004,36.00217,-116.19633,26.0,174.93767524026657
2004,39.67917,-117.62675,4.48,192.69919990726189
2004,44.93389,-116.43167,41.0,221.94120510498072
2005,-73.113056,75.159722,2.41,10.266506571076018
2005,0.0,0.0,26.8,71.86860540831812
2005,0.0,0.0,41.5,71.86860540831812
2005,0.0,0.0,47.7,71.86860540831812
2005,0.0,0.0,60.0,71.86860540831812
2005,0.0,0.0,75.0,71.86860540831812
2005,0.0,0.0,250.0,71.86860540831812
2005,0.0,0.0,327.0,71.86860540831812
2005,0.0,0.0,440.0,71.86860540831812
2005,0.0,0.0,595.0,71.86860540831812
2005,0.0,0.0,728.0,71.86860540831812
2005,0.0,0.0,1026.0,71.86860540831812
2005,0.0,0.0,1223.0,71.86860540831812
2005,0.0,0.0,1400.0,71.86860540831812
2005,0.0,0.0,1450.0,71.86860540831812
2005,0.0,0.0,5463.0,71.86860540831812
2005,0.0,0.0,30000.0,71.86860540831812
2005,18.25117,54.19822,1588.0,123.68568688983784
2005,18.27717,54.25547,4473.0,123.77870370625735
2005,18.54864,53.9505,182.0,124.64344530953203
2005,18.55392,54.01958,502.0,124.66951260685225
2005,18.688528,54.326528,1040.0,125.15693643650212
2005,18.731389,54.509167,42.0,125.32299001807444
2005,18.751639,54.352361,108.0,125.37156856797972
2005,18.86975,54.840111,732.0,125.82854482932464
2005,18.91444,54.345,115.2,125.91776473067999
2005,18.91947,54.36237,23.9,125.93685541339909
2005,19.191222,54.671556,328.0,126.89405706387927
2005,19.32681,54.76439,117.0,127.36665168472572
2005,19.58765,56.45477,235.47,128.47139822619042
2005,19.6254,56.88865,640.8,128.65598442632523
2005,19.66717,55.721,620.9,128.65211097219668
2005,19.7842,56.47878,923.0,129.15147344736098
2005,19.79777,56.47602,671.2,129.1979974080206
2005,19.80192,56.4623,643.3,129.21059436575408
2005,19.81995,56.44628,181.59,129.27087216017853
2005,19.82567,56.66548,487.71,129.31849048552
2005,19.89187,56.33047,49.77,129.5049885851963
2005,19.93958,56.41473,5.5,129.68104730776065
2005,19.96162,56.4238,225.32,129.75865361839809
2005,19.96935,56.58283,69.5,129.8057544451191
2005,19.97873,56.4177,56.5,129.8172565588271
2005,19.97933,55.95507,1798.9,129.7603548625899
2005,19.98037,56.41745,3.89,129.82291773493776
2005,19.98505,56.41543,12.4,129.83890749570526
2005,19.98547,56.41732,38.7,129.84060675676648
2005,19.99917,56.40987,25.87,129.88723015380756
2005,20.04812,56.48325,522.0,130.06672701523428
2005,20.59518,56.1551,120.08,131.9407022617195
2005,20.59672,56.15298,205.43,131.94586019912282
2005,20.76775,56.41513,77.2,132.58472205164043
2005,20.84918,56.94902,506.3,132.94337527474244
2005,20.884,56.99377,75.93,133.07304026397463
2005,20.91022,56.90228,369.1,133.15439008195628
2005,20.93015,57.14505,10006.7,133.25712628766672
2005,22.84231,55.14103,2000.0,139.96947225455966
2005,24.63633,-14.71633,13266.0,137.1098454946204
2005,33.00383,-105.85083,4798.0,156.786727162353
2005,33.35,10.43333,17.0,177.35709231996054
2005,34.486,-116.97275,13.15,161.34641394331288
2005,34.48728,-116.95833,6.85,161.354210416072
2005,34.70108,-114.18845,145.8,162.71938452469652
2005,35.4005,-117.66617,112.9,165.2218196313657
2005,36.99367,-114.99367,240.0,172.85193123556718
2006,-76.71733,158.77398,91.0,9.679166553144302
2006,-76.71695,158.76862,128.1,9.67921843681083
2006,-76.70522,158.77838,6.0,9.682644621344126
2006,-73.113889,75.165833,2.03,9.830973716778736
2006,-73.1125,75.159444,0.8,9.831305470345184
2006,-73.108056,75.204167,2.25,9.833055097256358
2006,-73.10667,75.17306,2.16,9.833125014995588
2006,-73.100278,75.2,1.51,9.835247182066855
2006,-73.085833,75.22,2.25,9.83961252038823
2006,-73.08056,75.14889,2.41,9.84037783882372
2006,-73.00306,75.17333,3.49,9.862952836690912
2006,-73.00056,75.19056,4.97,9.863855967159225
2006,-72.99972,75.19417,43.82,9.864136355692786
2006,-72.99889,75.18722,0.17,9.864302028312629
2006,-72.99889,75.18722,0.51,9.864302028312629
2006,-72.99889,75.18722,0.72,9.864302028312629
2006,-72.99889,75.18722,1.28,9.864302028312629
2006,-72.99889,75.18722,1.38,9.864302028312629
2006,-72.99889,75.18722,2.9,9.864302028312629
2006,-72.998611,75.236111,2.43,9.864900276119767
2006,-72.99861,75.19361,1.82,9.864450426143991
2006,-72.998333,75.215556,12.69,9.864762718508903
2006,-72.99778,75.21944,38.13,9.86496328804215
2006,-72.996944,75.217778,36.65,9.865186712109253
2006,-72.996944,75.218333,5.08,9.865192590525501
2006,-72.99667,75.21667,29.57,9.865253974487707
2006,-72.995833,75.185278,1.82,9.865162796609008
2006,-72.9925,75.21806,15.28,9.866471038730168
2006,-72.99111,75.22972,15.61,9.866995368360584
2006,-72.98944,75.23,7.05,9.867479908532047
2006,-72.986667,75.183889,1.54,9.867791075506602
2006,-72.98583,75.26028,11.05,9.868841809696919
2006,-72.985,75.23389,12.54,9.868801580227403
2006,-72.98417,75.24528,0.51,9.869161645795195
2006,-72.984167,75.245278,1.29,9.869162489860024
2006,-72.98389,75.2456,12.5,9.86924579394589
2006,-72.98389,75.24667,2.93,9.869257131345503
2006,-72.983889,75.245556,1.76,9.869245616156217
2006,-72.983889,75.245556,2.26,9.869245616156217
2006,-72.98361,75.23806,298.0,9.869246660259305
2006,-72.979722,75.263333,1.16,9.870635914634478
2006,-72.97833,75.2911,74.33,9.87133171844459
2006,-72.978056,75.260278,0.74,9.871084120571972
2006,-72.976389,75.263889,0.82,9.871603279464106
2006,-72.93778,75.31389,6.06,9.883277511369354
2006,-72.9375,75.31417,8.72,9.883361344425694
2006,-72.93722,75.29722,6.34,9.883262377339314
2006,-72.93694,75.29444,3.2,9.883313745439292
2006,-72.93689,75.2974,174.56,9.88335958909669
2006,-72.935278,75.319722,5.18,9.884061974208095
2006,-72.935278,75.321944,1.55,9.88408554996102
2006,-72.93417,75.32,4.22,9.88438493459874
2006,-72.93417,75.32,11.69,9.88438493459874
2006,-72.93083,75.34194,16.83,9.885582461404605
2006,-72.91611,75.10028,4.14,9.887270124890113
2006,-72.91611,75.10028,11.48,9.887270124890113
2006,-72.91611,75.10028,60.88,9.887270124890113
2006,-72.91611,75.10028,222.0,9.887270124890113
